     11624,   8176,   8224,  14192,   8096
     11698,   8272,   8016,  14160,   8208
     11758,   8208,   7984,  14192,   7920
     11818,   8272,   8000,  14128,   7888
     11878,   8208,   8096,  14240,   7776
     11938,   8304,   8080,  14192,   7728
     11998,   8160,   8064,  14192,   7792
     12058,   8224,   8096,  14224,   7728
     12118,   8176,   8160,  14208,   7760
     12178,   8192,   7952,  14160,   7952
     12238,   8176,   7904,  14192,   8048
     12298,   8192,   8208,  14192,   7664
     12362,   8272,   8208,  14160,   8064
     12423,   8240,   7968,  14192,   8240
     12483,   8288,   7856,  14128,   8320
     12543,   8160,   7888,  14224,   8320
     12603,   8352,   7984,  14208,   8224
     12663,   8224,   7920,  14208,   8256
     12723,   8224,   7856,  14224,   8320
     12783,   8128,   7904,  14176,   8176
     12843,   8272,   7856,  14160,   8320
     12903,   8224,   8464,  14192,   7728
     12963,   8256,   8576,  14176,   7648
     13023,   8224,   8192,  14144,   7824
     13088,   8256,   7808,  14160,   8352
     13148,   8240,   7824,  14144,   8384
     13208,   8160,   8208,  14192,   8000
     13268,   8304,   8480,  14224,   7680
     13328,   8224,   8240,  14208,   7840
     13388,   8256,   7856,  14240,   8304
     13448,   8176,   8128,  14192,   8000
     13508,   8208,   8576,  14240,   7632
     13568,   8176,   7840,  14208,   8240
     13628,   8176,   8352,  14240,   7888
     13688,   8224,   8336,  14176,   7712
     13753,   8240,   7904,  14176,   8160
     13813,   8176,   7904,  14192,   8224
     13873,   8240,   7856,  14160,   8288
     13933,   8192,   8064,  14224,   8128
     13993,   8272,   8608,  14176,   7664
     14053,   8208,   8560,  14192,   7664
     14113,   8224,   8256,  14208,   7808
     14173,   8288,   7856,  14192,   8192
     14233,   8192,   8128,  14192,   8080
     14293,   8208,   8464,  14160,   7664
     14353,   8160,   7824,  14176,   8288
     14413,   8240,   8128,  14192,   8112
     14478,   8288,   8560,  14144,   7632
     14538,   8288,   7840,  14176,   8240
     14598,   8256,   8160,  14192,   8096
     14658,   8208,   8544,  14160,   7712
     14718,   8160,   7952,  14192,   8048
     14778,   8272,   8096,  14192,   8192
     14838,   8176,   8496,  14208,   7632
     14898,   8368,   7904,  14224,   8240
     14958,   8176,   8304,  14224,   7888
     15018,   8288,   8368,  14208,   7744
     15078,   8160,   7872,  14160,   8288
     15138,   8144,   8336,  14272,   7984
     15203,   8192,   8368,  14208,   7664
     15263,   8320,   7936,  14176,   8096
     15323,   8176,   8208,  14240,   7984
     15383,   8336,   8320,  14208,   7776
     15443,   8176,   8000,  14176,   8240
     15503,   8256,   8208,  14224,   7792
     15563,   8176,   8048,  14208,   8240
     15623,   8208,   8048,  14240,   7952
     15683,   8160,   8240,  14192,   7968
     15743,   8192,   8512,  14272,   7680
     15803,   8240,   7856,  14224,   8224
