   4332020,   9824,   8192,  13824,   8048
   4332094,   9888,   8448,  14848,   8208
   4332154,   9872,   8416,  14464,   8352
   4332214,   9920,   8272,  15040,   8240
   4332274,   9888,   8320,  14208,   8080
   4332334,   9936,   8032,  14800,   8016
   4332394,   9936,   7952,  13920,   7952
   4332454,   9904,   8064,  14544,   8224
   4332514,   9968,   8384,  13984,   8384
   4332574,   9904,   8384,  14800,   8160
   4332634,   9952,   8288,  14256,   8240
   4332694,   9920,   7920,  15088,   7936
   4332759,   9888,   7936,  14128,   7920
   4332819,   9872,   8112,  14416,   8288
   4332879,   9872,   8352,  13872,   8368
   4332939,   9840,   8384,  14368,   8240
   4332999,   9856,   8192,  14096,   8128
   4333059,   9856,   8144,  14608,   8096
   4333119,   9840,   7968,  14416,   7968
   4333179,   9872,   8000,  14528,   7984
   4333239,   9872,   8224,  14128,   8192
   4333299,   9840,   8384,  14256,   8432
   4333359,   9840,   8320,  13872,   8256
   4333419,   9824,   8208,  14320,   8064
   4333484,   9840,   8464,  14208,   8288
   4333544,   9888,   8256,  14304,   8240
   4333604,   9856,   8096,  14272,   8032
   4333664,   9856,   8048,  13952,   7984
   4333724,   9872,   7920,  14208,   7904
   4333784,   9824,   7984,  13728,   7936
   4333844,   9840,   7968,  14048,   7968
   4333904,   9888,   7968,  14032,   7952
   4333964,   9824,   8160,  14192,   8096
   4334024,   9872,   8432,  14320,   8240
   4334084,   9856,   8432,  14240,   8416
   4334149,   9920,   7952,  13856,   8128
   4334209,   9920,   7984,  14464,   7968
   4334269,   9920,   8272,  13840,   8240
   4334329,   9920,   8448,  14560,   8336
   4334389,   9952,   8160,  14064,   8240
   4334449,   9904,   8000,  14656,   7984
   4334509,   9920,   8064,  14224,   8016
   4334569,   9920,   8272,  14464,   8384
   4334629,   9920,   8384,  13840,   8352
   4334689,   9920,   8448,  14400,   8368
   4334749,   9888,   8416,  13776,   8432
   4334809,   9888,   8368,  14464,   8384
   4334874,   9968,   8368,  14208,   8272
   4334934,   9904,   8464,  14928,   8336
   4334994,   9920,   8240,  14208,   8160
   4335054,   9952,   7984,  14688,   7968
   4335114,   9952,   7936,  13872,   7952
   4335174,   9952,   7952,  14496,   7952
   4335234,   9952,   8016,  13824,   8000
   4335294,   9920,   7984,  14640,   8144
   4335354,   9968,   8304,  14032,   8288
   4335414,   9920,   8496,  14528,   8336
   4335474,   9904,   8384,  14208,   8368
   4335534,   9920,   8400,  14384,   8368
   4335599,   9968,   7968,  13872,   7984
   4335659,   9936,   8272,  14592,   8176
   4335719,   9984,   8416,  13888,   8400
   4335779,   9936,   8192,  14768,   8144
   4335839,   9984,   7984,  14176,   7952
   4335899,   9920,   7904,  14928,   7920
   4335959,   9936,   8096,  14208,   8096
   4336019,   9952,   8336,  14752,   8400
   4336079,   9952,   8272,  13888,   8224
   4336139,   9936,   8112,  14496,   8016
   4336199,   9968,   8096,  13872,   8064
   4336264,   9904,   8368,  14816,   8432
   4336324,   9920,   8208,  14400,   8368
   4336384,   9936,   8336,  15024,   8176
   4336444,   9920,   7952,  14192,   7968
   4336504,   9920,   7936,  14768,   7952
   4336564,   9984,   7904,  13920,   8000
   4336624,   9952,   7952,  14544,   7952
   4336684,  10000,   7952,  13968,   7952
   4336744,   9936,   7984,  14784,   7968
   4336804,   9968,   7920,  14096,   7920
   4336864,   9936,   7984,  14560,   7904
   4336924,   9920,   8128,  14208,   8048
   4337023,   9888,   8208,  14304,   8064
   4337083,   9904,   8032,  14176,   7968
   4337143,   9872,   7984,  14352,   7968
   4337203,   9840,   8288,  14016,   8368
   4337263,   9888,   8208,  14176,   8112
   4337323,   9840,   7936,  14176,   8096
   4337383,   9888,   8368,  14000,   8368
   4337443,   9840,   8064,  14320,   7984
   4337503,   9920,   8064,  14336,   8080
   4337563,   9904,   8496,  14704,   8352
   4337623,   9920,   8288,  14512,   8208
   4337683,   9936,   8160,  14976,   8112
   4337748,   9872,   8304,  14128,   8384
   4337808,   9872,   8320,  14464,   8160
   4337868,   9936,   7984,  13968,   7968
   4337928,   9888,   7968,  14480,   7936
   4337988,   9936,   7952,  14240,   8064
   4338048,   9920,   8240,  14784,   8272
   4338108,   9936,   8304,  14432,   8208
   4338168,   9952,   8336,  15008,   8416
   4338228,   9952,   8368,  14192,   8384
   4338288,   9952,   8400,  14752,   8208
   4338348,  10000,   8096,  13904,   8080
   4338413,   9856,   8368,  14464,   8416
   4338473,   9936,   8160,  14240,   8336
   4338533,   9920,   8240,  14832,   8080
   4338593,   9952,   7952,  14448,   7920
   4338653,   9936,   8000,  15008,   7984
   4338713,   9936,   8272,  14176,   8416
   4338773,   9968,   8384,  14656,   8336
   4338833,   9968,   8192,  13856,   8048
   4338893,   9952,   8112,  14496,   8080
   4338953,   9952,   8192,  13904,   8176
   4339013,   9904,   8272,  14512,   8112
   4339073,   9968,   8032,  14016,   8016
   4339138,   9936,   8384,  14672,   8432
   4339198,   9936,   8320,  14192,   8336
   4339258,   9968,   8448,  14400,   8128
