   2345337,   8384,  11104,  10800,  10288
   2345411,   8352,  11104,  10784,  10032
   2345471,   8384,  11040,  10800,  10544
   2345531,   8368,  10464,  10768,  10176
   2345591,   8400,  11024,  10800,  10144
   2345651,   8368,  10896,  10816,  10640
   2345711,   8400,  10800,  10784,  10032
   2345771,   8400,  10816,  10784,  10736
   2345831,   8400,  10752,  10784,  10032
   2345891,   8400,  10672,  10800,  10592
   2345951,   8416,  11008,  10816,  10096
   2346011,   8400,  10624,  10784,  10576
   2346076,   8352,  10992,  10800,  10032
   2346136,   8384,  10768,  10784,  10464
   2346196,   8400,  10992,  10800,  10032
   2346256,   8416,  10528,  10784,  10640
   2346316,   8384,  11104,  10800,  10288
   2346376,   8400,  10736,  10784,  10304
   2346436,   8400,  10608,  10800,  10592
   2346496,   8352,  10960,  10800,  10288
   2346556,   8384,  11248,  10784,  10064
   2346616,   8368,  11072,  10800,  10048
   2346676,   8384,  10992,  10800,  10000
   2346736,   8352,  10592,  10800,  10384
   2346801,   8368,  10912,  10800,  10400
   2346861,   8384,  11152,  10800,  10048
   2346921,   8352,  11056,  10800,  10064
   2346981,   8352,  10864,  10784,  10160
   2347041,   8416,  10528,  10784,  10416
   2347101,   8368,  10512,  10768,  10640
   2347161,   8352,  11152,  10800,  10240
   2347221,   8352,  11088,  10800,  10032
   2347281,   8352,  10592,  10784,  10336
   2347341,   8368,  10560,  10800,  10640
   2347401,   8416,  10992,  10800,  10416
   2347466,   8368,  11088,  10784,   9984
   2347526,   8352,  10768,  10800,  10048
   2347586,   8352,  10608,  10800,  10496
   2347646,   8416,  10464,  10816,  10640
   2347706,   8368,  10704,  10800,  10544
   2347766,   8368,  10944,  10800,  10448
   2347826,   8416,  10960,  10816,  10352
   2347886,   8416,  11056,  10800,  10208
   2347946,   8368,  11248,  10800,  10064
   2348006,   8384,  11088,  10784,  10048
   2348066,   8384,  10848,  10784,  10096
   2348126,   8368,  10896,  10784,  10112
   2348191,   8368,  10672,  10784,  10144
   2348251,   8384,  10512,  10784,  10544
   2348311,   8368,  10544,  10784,  10576
   2348371,   8400,  10480,  10784,  10640
   2348431,   8384,  10720,  10800,  10544
   2348491,   8384,  10944,  10768,  10464
   2348551,   8400,  11056,  10800,  10208
   2348611,   8384,  11056,  10816,  10224
   2348671,   8384,  11184,  10800,  10224
   2348731,   8400,  11136,  10816,  10064
   2348791,   8352,  10864,  10784,  10096
   2348851,   8368,  10672,  10816,  10272
   2348916,   8368,  10512,  10768,  10464
   2348976,   8352,  10864,  10800,  10656
   2349036,   8368,  11200,  10800,  10176
   2349096,   8416,  10768,  10800,  10496
   2349156,   8416,  10800,  10800,  10512
   2349216,   8368,  11024,  10800,  10352
   2349276,   8352,  11040,  10800,  10208
   2349336,   8384,  11040,  10800,  10224
   2349396,   8400,  11248,  10800,  10048
   2349456,   8336,  11040,  10800,  10048
   2349516,   8384,  11056,  10800,  10000
   2349581,   8368,  10512,  10768,  10736
   2349641,   8368,  10560,  10800,  10624
   2349701,   8368,  10752,  10800,  10480
   2349761,   8352,  11232,  10800,  10144
   2349821,   8384,  10944,  10800,  10080
   2349881,   8400,  10688,  10768,  10208
   2349941,   8400,  10576,  10784,  10384
   2350001,   8384,  10592,  10784,  10464
   2350061,   8400,  10480,  10784,  10496
   2350121,   8368,  10496,  10800,  10608
   2350181,   8368,  10704,  10800,  10640
   2350241,   8416,  10640,  10800,  10576
   2350306,   8352,  11120,  10784,  10368
   2350366,   8400,  11120,  10800,  10048
   2350426,   8400,  11136,  10816,  10128
   2350486,   8352,  11184,  10800,  10192
   2350546,   8400,  10960,  10800,  10304
   2350606,   8368,  10992,  10784,  10288
   2350666,   8368,  11216,  10784,  10128
   2350726,   8368,  11136,  10784,  10032
   2350786,   8352,  11152,  10784,  10048
   2350846,   8400,  11264,  10784,  10080
   2350906,   8400,  11136,  10800,  10064
   2350966,   8368,  11056,  10784,  10000
   2351031,   8384,  10624,  10768,  10032
   2351091,   8368,  10656,  10800,  10208
   2351151,   8416,  10512,  10800,  10560
   2351211,   8368,  10592,  10784,  10736
   2351271,   8416,  10912,  10816,  10320
   2351331,   8384,  11152,  10784,  10048
   2351391,   8352,  11168,  10800,  10032
   2351451,   8416,  11024,  10800,  10064
   2351511,   8416,  10608,  10800,  10272
   2351571,   8416,  10496,  10784,  10528
   2351631,   8400,  10496,  10768,  10704
   2351696,   8336,  10864,  10768,  10640
   2351756,   8368,  10880,  10800,  10512
   2351816,   8352,  10560,  10784,  10624
   2351876,   8400,  10496,  10800,  10576
   2351936,   8352,  10992,  10816,  10064
   2351996,   8400,  10752,  10800,  10512
   2352056,   8384,  10592,  10784,  10480
   2352116,   8400,  11072,  10800,  10016
   2352176,   8336,  11040,  10800,  10336
   2352236,   8384,  10496,  10800,  10464
   2352296,   8352,  11152,  10832,  10032
   2352356,   8400,  11136,  10816,  10112
   2352421,   8400,  11088,  10816,  10416
