   1890275,   8336,  11520,  10048,  12256
   1890348,   8352,  11456,  10832,  11680
   1890409,   8368,  11776,  11040,  11776
   1890469,   8336,  11216,  10864,  12320
   1890529,   8352,  11056,   9936,  12352
   1890589,   8384,  11136,  10768,  12000
   1890649,   8400,  11888,  10768,  11696
   1890709,   8400,  11248,  10800,  12144
   1890769,   8352,  11008,  10672,  12288
   1890829,   8352,  11232,  10912,  12064
   1890889,   8336,  11264,  10256,  12144
   1890949,   8352,  11104,  10768,  12240
   1891013,   8352,  11584,  10720,  12048
   1891074,   8336,  11184,  10928,  12288
   1891134,   8400,  11088,  10640,  12128
   1891194,   8352,  11104,  11264,  11936
   1891254,   8352,  11392,  10608,  11744
   1891314,   8352,  11584,  10944,  11760
   1891374,   8352,  11728,  10656,  11920
   1891434,   8352,  11744,  10912,  11968
   1891494,   8336,  11728,  10848,  12192
   1891554,   8400,  11360,  10768,  12448
   1891614,   8400,  11200,  10640,  12288
   1891674,   8416,  11136,   9728,  12160
   1891739,   8384,  11520,  10352,  12304
   1891799,   8400,  11712,  10800,  12240
   1891859,   8352,  11728,  10768,  11840
   1891919,   8352,  11680,  11616,  11744
   1891979,   8384,  11552,  10704,  11744
   1892039,   8384,  11760,  10768,  11824
   1892099,   8368,  11792,  10992,  12112
   1892159,   8368,  11504,  10848,  12432
   1892219,   8368,  11216,  10800,  12384
   1892279,   8400,  11280,  10752,  12368
   1892339,   8352,  11504,  10752,  12416
   1892404,   8352,  11248,  10864,  11904
   1892464,   8384,  11168,  10704,  11920
   1892524,   8400,  11104,  11008,  12240
   1892584,   8352,  11344,  10768,  12336
   1892644,   8352,  11344,  10784,  12304
   1892704,   8400,  11232,  10752,  12400
   1892764,   8416,  11120,  10784,  12224
   1892824,   8352,  11040,  10752,  12000
   1892884,   8352,  11200,  10736,  11712
   1892944,   8384,  11072,  10752,  11712
   1893004,   8400,  11296,  10736,  11616
   1893064,   8384,  11632,  10768,  11600
   1893129,   8368,  11120,  10960,  12288
   1893189,   8368,  11008,  10800,  11936
   1893249,   8368,  11136,  10656,  11760
   1893309,   8400,  11216,  10416,  11744
   1893369,   8400,  11120,  10880,  11744
   1893429,   8400,  11056,  10816,  11920
   1893489,   8352,  11168,  10816,  12288
   1893549,   8384,  11568,  10896,  12048
   1893609,   8384,  11792,  10976,  11888
   1893669,   8400,  11712,  10752,  11984
   1893729,   8400,  11504,  10768,  12080
   1893789,   8384,  11072,  10720,  12112
   1893854,   8352,  11088,  10768,  12128
   1893914,   8336,  11488,  10880,  11584
   1893974,   8400,  11648,  10368,  12176
   1894034,   8352,  11232,  10752,  12272
   1894094,   8400,  11360,  10656,  12320
   1894154,   8416,  11312,  10592,  12416
   1894214,   8336,  11040,  10768,  12160
   1894274,   8336,  11088,  10752,  11936
   1894334,   8400,  11360,  10768,  11696
   1894394,   8352,  11440,  10768,  11664
   1894454,   8384,  11616,  10752,  11648
   1894519,   8384,  11120,  10816,  11792
   1894579,   8400,  11808,  10736,  11952
   1894639,   8368,  11408,  11264,  12464
   1894699,   8352,  11232,  10832,  12352
   1894759,   8352,  11200,  10960,  12288
   1894819,   8368,  11088,  10768,  12288
   1894879,   8416,  11312,  10848,  12304
   1894939,   8368,  11456,  10880,  12272
   1894999,   8352,  11232,  10736,  12352
   1895059,   8400,  11088,  10496,  12240
   1895119,   8400,  11056,  10784,  11904
   1895179,   8352,  11056,  10704,  11904
   1895244,   8352,  11152,  10784,  12368
   1895304,   8336,  11104,  11216,  12240
   1895364,   8416,  11168,  10720,  12240
   1895424,   8432,  11120,  10912,  12176
   1895484,   8384,  11136,  10752,  11776
   1895544,   8352,  11360,  10704,  11632
   1895604,   8384,  11840,  10816,  11920
   1895664,   8384,  11648,  10800,  12288
   1895724,   8416,  11568,  10752,  12224
   1895784,   8368,  11744,  10576,  12160
   1895844,   8416,  11728,  10704,  12240
   1895904,   8400,  11744,  10928,  12064
   1895969,   8352,  11344,  10896,  11936
   1896029,   8400,  11232,  10896,  11776
   1896089,   8352,  11024,  10800,  11920
   1896149,   8384,  11104,  10784,  12160
   1896209,   8352,  11008,  10784,  12016
   1896269,   8336,  10976,  10784,  11840
   1896329,   8400,  10992,  10736,  11792
   1896389,   8384,  11008,  10736,  11808
   1896449,   8400,  11296,  10800,  11552
   1896509,   8352,  11536,  10736,  11488
   1896569,   8384,  11760,  10768,  11760
   1896634,   8336,  11184,  10752,  11536
   1896694,   8352,  11248,  10768,  11472
   1896754,   8384,  11328,  10784,  11424
   1896814,   8368,  11056,  10784,  12080
   1896874,   8416,  11472,  10784,  11872
   1896934,   8368,  11712,  10768,  11520
   1896994,   8400,  11056,  10784,  11520
   1897054,   8368,  10992,  10768,  11632
   1897114,   8320,  11040,  10768,  11520
   1897174,   8336,  10912,  10784,  11696
   1897234,   8368,  10928,  10752,  11680
   1897294,   8400,  10928,  10768,  11792
   1897359,   8384,  11136,  10784,  11888
   1897419,   8352,  11104,  10784,  12000
   1897479,   8368,  11024,  10768,  11904
   1897539,   8368,  10896,  10784,  11632
   1897599,   8368,  11296,  10784,  11344
   1897659,   8368,  11440,  10784,  11296
   1897719,   8384,  11632,  10800,  11664
